n_gram,freq
ball on the,104
baptist church in,104
barack obama in,104
be fair to,104
be focused on,104
be heading to,104
be there i,104
be up and,104
been blessed with,104
before we left,104
best interests of,104
bit in the,104
blessings to you,104
but even though,104
but i prefer,104
but i'd like,104
but said it,104
but the point,104
but the second,104
by so many,104
by the second,104
came out on,104
came to our,104
can get an,104
can see you,104
cell phones and,104
city council to,104
clear that he,104
college in the,104
compare it to,104
congressional budget office,104
continued to be,104
could be one,104
course this is,104
cut my hair,104
determined to make,104
did this happen,104
didn't look like,104
didn't make a,104
do i just,104
do too much,104
do you hate,104
doesn't mean it's,104
don't make the,104
don't you love,104
down a few,104
drafted by the,104
during the quarter,104
easy for the,104
else to say,104
engage in a,104
even the best,104
ever had to,104
everyone a happy,104
excited to work,104
explanation of the,104
fall into place,104
federal government and,104
feels like to,104
few weeks of,104
finished third in,104
for a follow,104
for a pair,104
for a really,104
for all their,104
for children to,104
for her but,104
for human rights,104
for i have,104
for me personally,104
for the washington,104
for using the,104
for what the,104
four to six,104
friends i have,104
from the beach,104
from there i,104
gain access to,104
get a big,104
get a ticket,104
get in there,104
get it for,104
get to hear,104
get what i,104
getting up at,104
give her the,104
go to heaven,104
gonna be an,104
good how are,104
good night's sleep,104
good thing that,104
good time and,104
got his first,104
great day with,104
guess i need,104
happy for him,104
happy right now,104
harder to get,104
has come under,104
has focused on,104
has it all,104
have been all,104
have room for,104
have seen this,104
have you noticed,104
he was forced,104
he would go,104
here are just,104
hey if you,104
him a few,104
him to play,104
his car and,104
his older brother,104
his own and,104
his wife was,104
hit on the,104
house in a,104
how i miss,104
how you like,104
however that the,104
i always find,104
i am amazed,104
i am coming,104
i call the,104
i can't put,104
i cant sleep,104
i come up,104
i just checked,104
i just remembered,104
i suppose the,104
i want something,104
i was seeing,104
i will write,104
i'll take that,104
i'm good at,104
i'm grateful for,104
if it did,104
if not you,104
if the weather,104
if you listen,104
im a big,104
in a classroom,104
in a pair,104
in double figures,104
in my area,104
in opposition to,104
in question is,104
in quite a,104
in stable condition,104
in the contest,104
in the jungle,104
in the lawsuit,104
in the olympics,104
in the relationship,104
in the sec,104
in the weight,104
in this week,104
is a full,104
is a movie,104
is because we,104
is both a,104
is driving me,104
is obsessed with,104
is playing in,104
is still time,104
is that really,104
is the source,104
is too small,104
is where it's,104
it also helps,104
it is illegal,104
it out if,104
it out loud,104
it wasn't too,104
joining us for,104
just a short,104
just a week,104
just after the,104
just got some,104
just the opposite,104
knew exactly what,104
know when it,104
large mixing bowl,104
last month when,104
laughed so hard,104
learn from them,104
least an hour,104
least for a,104
led to an,104
let it happen,104
like i'm a,104
like that of,104
like the same,104
like there are,104
little girl and,104
lookin forward to,104
looking back i,104
lot of games,104
lot to say,104
made from a,104
made in china,104
made my own,104
make it seem,104
makes it even,104
many people were,104
math and science,104
may have seen,104
me and to,104
me he is,104
me that was,104
me this week,104
me to eat,104
me too and,104
metrohealth medical center,104
million per year,104
mind that i,104
more complicated than,104
much easier than,104
my all-time favorite,104
my birthday today,104
my freshman year,104
my head that,104
need to just,104
next week on,104
nfc championship game,104
no reason why,104
not getting the,104
not sure it,104
notes that the,104
of a huge,104
of a show,104
of about people,104
of an era,104
of dollars for,104
of my personal,104
of the fish,104
of the legal,104
of the movement,104
of the super,104
of the tea,104
of them he,104
of two of,104
on a list,104
on his facebook,104
on our blog,104
on over and,104
on sunday afternoon,104
on the flight,104
on the twitter,104
on this morning,104
one who was,104
only need to,104
or more to,104
ordered to pay,104
out to sea,104
out with his,104
paper is from,104
past six months,104
people but i,104
people he said,104
perfect place to,104
pick and choose,104
picked up in,104
pirates of the,104
pleasure to meet,104
police did not,104
post a picture,104
promise not to,104
put that on,104
put together the,104
reach an agreement,104
really excited for,104
republican national committee,104
responded with a,104
response from the,104
revenue for the,104
rt rt rt,104
said i got,104
saying it would,104
saying that they,104
second only to,104
see the hunger,104
sense of security,104
shake it up,104
so are we,104
so difficult to,104
so he is,104
so let's get,104
so they will,104
some photos of,104
something like the,104
statute of limitations,104
stay true to,104
still can't get,104
still have not,104
still to be,104
such as an,104
support of a,104
support your local,104
sure to leave,104
taking a nap,104
tampa bay buccaneers,104
taste in music,104
thank him for,104
thanks i think,104
that big of,104
that i miss,104
that it won't,104
that no longer,104
that place is,104
that someone else,104
that the woman,104
that we cannot,104
that's just me,104
the board will,104
the book on,104
the cabin in,104
the challenge for,104
the confines of,104
the diversity of,104
the doctor who,104
the emphasis on,104
the evening with,104
the federal aviation,104
the feelings of,104
the flowers are,104
the full story,104
the general manager,104
the glass and,104
the hiring of,104
the hospital the,104
the left hand,104
the morning with,104
the natural world,104
the new school,104
the new twitter,104
the other part,104
the period of,104
the play is,104
the pro bowl,104
the problems with,104
the rhythm of,104
the rise and,104
the road but,104
the story goes,104
the sun to,104
the world famous,104
their parents and,104
them to keep,104
there are good,104
there i think,104
there is too,104
these and other,104
they are right,104
they asked me,104
they do they,104
they have it,104
they would get,104
thing that was,104
things about me,104
think if i,104
this morning he,104
this on a,104
this year than,104
through the woods,104
time i made,104
time to call,104
time you get,104
to abide by,104
to according to,104
to add another,104
to attend to,104
to avoid any,104
to bring this,104
to call and,104
to come for,104
to confront the,104
to cover a,104
to decide how,104
to expect from,104
to having you,104
to hear her,104
to his right,104
to it for,104
to less than,104
to look a,104
to my ears,104
to my stomach,104
to no one,104
to open my,104
to our family,104
to push through,104
to rent a,104
to serve a,104
to serve in,104
to sit with,104
to start using,104
to the lineup,104
to the plan,104
to the realization,104
to write on,104
try to tell,104
try to win,104
trying to fix,104
up this is,104
us have a,104
value to the,104
wake up every,104
walked down the,104
wall street and,104
wanted to ask,104
was a guy,104
was back to,104
was getting ready,104
was in love,104
was joined by,104
was limited to,104
was out there,104
waste of money,104
watch this space,104
way of knowing,104
way you think,104
we do with,104
we find a,104
we must do,104
well in a,104
what a waste,104
what is there,104
what they don't,104
what you eat,104
what you're thinking,104
what you've done,104
where am i,104
where are they,104
where they live,104
where this is,104
which is so,104
which they have,104
which took place,104
who does that,104
who got the,104
who knew that,104
with all sorts,104
with god and,104
with him as,104
with people and,104
with seconds remaining,104
with the situation,104
with the state's,104
would be something,104
would come back,104
written on the,104
years and is,104
you all about,104
you consider the,104
you could not,104
you give them,104
you guys will,104
you should too,104
you still in,104
you're having fun,104
you've never been,104
your biggest fan,104
a damn thing,103
a dozen times,103
a few and,103
a go at,103
a great tool,103
a little out,103
a look of,103
a moment in,103
a mother's day,103
a place i,103
a referendum on,103
a shock to,103
a state law,103
a sunday morning,103
a turn for,103
a veteran of,103
a wooden spoon,103
about is the,103
about the end,103
about three weeks,103
about what was,103
access to all,103
actually kind of,103
after an hour,103
after years in,103
all this stuff,103
almost the same,103
along with your,103
also at the,103
am not in,103
and all your,103
and dealing with,103
and don't even,103
and each of,103
and for my,103
and had some,103
and looks like,103
and my life,103
and not as,103
and onto the,103
and other issues,103
and save the,103
and sentenced to,103
and the film,103
and the things,103
and three other,103
and used a,103
and was taken,103
and where we,103
and who was,103
and why do,103
and with it,103
another way of,103
any time in,103
are eligible for,103
are even more,103
are just not,103
are so lucky,103
are the reason,103
are we gonna,103
are you playing,103
area and the,103
as a compliment,103
as a key,103
as head coach,103
as i looked,103
as it comes,103
as they would,103
asked if we,103
at all if,103
at p_m wednesday,103
at the rate,103
average of percent,103
backed by the,103
baltimore racing development,103
basis of the,103
be a much,103
be careful with,103
be joined by,103
be said about,103
be the change,103
be the way,103
be there but,103
because that was,103
been watching the,103
before it's too,103
before they get,103
best kind of,103
better than my,103
breakfast lunch and,103
broke out in,103
brought on by,103
built into the,103
burst into tears,103
but don't want,103
but due to,103
but i suppose,103
but the biggest,103
but the people,103
but the same,103
but they should,103
but they weren't,103
but you might,103
buy it and,103
by creating a,103
by the likes,103
by the team,103
can be just,103
can take care,103
case in which,103
case you are,103
chairman ben bernanke,103
check her out,103
choice for the,103
church of the,103
commonly known as,103
cook for minutes,103
could be as,103
county assistant prosecutor,103
day after a,103
days i will,103
department of defense,103
depends on your,103
did it with,103
did you enjoy,103
didn't know who,103
didn't realize it,103
directly on the,103
directly related to,103
display at the,103
do nothing but,103
doesn't kill you,103
doesn't mean we,103
don't even need,103
don't have your,103
each of my,103
each of our,103
enough not to,103
even know where,103
everytime i see,103
excited for our,103
experience for me,103
failed to make,103
feel compelled to,103
felt good to,103
few years of,103
fifty shades of,103
figure out that,103
first time around,103
fish and chips,103
fit in a,103
food and beverage,103
foot of the,103
for all our,103
for another minutes,103
for more on,103
for permission to,103
for sale and,103
for the afternoon,103
for the compliment,103
for the elderly,103
for the truth,103
for updates on,103
for women in,103
forward to watching,103
from the outset,103
from the street,103
gallons of water,103
games last season,103
gave you a,103
george w bush's,103
girl in a,103
girl scout cookies,103
give birth to,103
give it back,103
give or take,103
give up my,103
glad you did,103
go before the,103
go get my,103
going to break,103
good day today,103
good luck this,103
good with the,103
got caught up,103
got it and,103
got it thanks,103
got your back,103
government of the,103
guy who has,103
hanging in the,103
happy happy happy,103
happy to announce,103
hard to read,103
has changed the,103
has had some,103
have a team,103
have much of,103
have you back,103
he described as,103
he did he,103
he went back,103
he's got the,103
health care overhaul,103
heart disease and,103
her with the,103
here in chicago,103
his facebook page,103
his first major,103
i am never,103
i am supposed,103
i attended a,103
i can afford,103
i had someone,103
i headed to,103
i help you,103
i knew about,103
i like and,103
i like when,103
i made up,103
i mean they,103
i mean this,103
i might even,103
i pointed out,103
i spent most,103
i usually don't,103
i was curious,103
i won't tell,103
i'll be watching,103
i'll leave you,103
i'll see what,103
i'll talk to,103
i'm going through,103
ice cream with,103
if some of,103
if you thought,103
important thing to,103
in about an,103
in age from,103
in january of,103
in my personal,103
in my purse,103
in santa ana,103
in seattle and,103
in silicon valley,103
in the cafeteria,103
in the schools,103
in this space,103
in your prayers,103
instead of getting,103
into a more,103
into the end,103
is a difficult,103
is a positive,103
is a possibility,103
is a senior,103
is happening to,103
is no joke,103
is not how,103
is the link,103
is using the,103
is watching the,103
island in the,103
it come to,103
it creates a,103
it does it,103
it hard for,103
it has all,103
it have been,103
it in one,103
it is kind,103
it just takes,103
it like the,103
it mean to,103
it not only,103
it through a,103
it worked for,103
it's the one,103
jumped into the,103
june at the,103
just can't wait,103
just don't care,103
kind of people,103
kind of sad,103
know it all,103
least a dozen,103
life gives you,103
like it could,103
looked to be,103
make it but,103
make sure my,103
may not like,103
maybe we could,103
me the opportunity,103
me this year,103
meet new people,103
meet the press,103
meeting you too,103
message from the,103
might go to,103
money to get,103
movie of the,103
much time and,103
my day with,103
my first tweet,103
my legs are,103
my most recent,103
my mouth and,103
myself to sleep,103
never get a,103
new and old,103
new jersey said,103
new wave of,103
new year with,103
new york rangers,103
next week will,103
next year will,103
no one knew,103
note of the,103
now but it,103
now i understand,103
number of new,103
of an effort,103
of children in,103
of course some,103
of dollars of,103
of finding a,103
of his or,103
of jersey city,103
of mad men,103
of members of,103
of my hair,103
of public works,103
of the computer,103
of the credit,103
of the euro,103
of the evidence,103
of the giants,103
of the meat,103
of the minnesota,103
of the open,103
of the republic,103
of the special,103
of work that,103
officials have been,103
omg i'm so,103
on a blog,103
on a stick,103
on hand for,103
on my day,103
on people who,103
on the company's,103
on the days,103
on the middle,103
on the open,103
on the paper,103
on the social,103
on thursday at,103
on twitter is,103
on twitter or,103
once it is,103
one and all,103
only able to,103
only the beginning,103
only thing we,103
only this time,103
only years old,103
or maybe not,103
or trying to,103
other half of,103
out in this,103
out that there,103
over the previous,103
pave the way,103
pay for them,103
people who come,103
percent after the,103
percent or more,103
person to be,103
places to go,103
please tweet me,103
points on the,103
police are investigating,103
police responded to,103
pretty excited about,103
price is right,103
proceeds go to,103
project for the,103
pull off a,103
purchase of the,103
r u going,103
real name is,103
realize it was,103
regarded as a,103
results from the,103
rid of all,103
right now there,103
same way about,103
say that in,103
see him as,103
see where it,103
sen john mccain,103
services to the,103
share for the,103
she moved to,103
she saw the,103
she says but,103
she thought it,103
she was wearing,103
shit i don't,103
short list of,103
side and the,103
sit around and,103
size of your,103
sleeping in the,103
small piece of,103
so it's been,103
so much is,103
so much my,103
so who is,103
some really great,103
someone in a,103
something in my,103
son of man,103
songs from the,103
sons and daughters,103
st clair county,103
state hillary rodham,103
stay for the,103
take that as,103
taking into account,103
talking to people,103
thank you that,103
that could lead,103
that don't have,103
that even a,103
that goes into,103
that has come,103
that i wrote,103
that my friend,103
that the department,103
that the show,103
that way the,103
that were in,103
that's the same,103
the arab world,103
the area for,103
the army and,103
the average american,103
the beauty and,103
the best friend,103
the birthplace of,103
the car on,103
the cleveland area,103
the cold and,103
the coming of,103
the company plans,103
the door on,103
the helm of,103
the house we,103
the information that,103
the ingredients in,103
the last song,103
the latest on,103
the major leagues,103
the maker of,103
the measure would,103
the mega millions,103
the moment it,103
the most perfect,103
the movie but,103
the new place,103
the people have,103
the playoffs for,103
the playoffs in,103
the possibilities are,103
the same night,103
the shadows of,103
the simplicity of,103
the sweetness of,103
the teachings of,103
the u_s market,103
the website and,103
the world's greatest,103
the year we,103
their hands on,103
their share of,103
them is a,103
them to stop,103
then i found,103
there's a whole,103
they are called,103
they are coming,103
they had their,103
they look at,103
they thought it,103
think i saw,103
this summer to,103
this to say,103
those types of,103
three months ago,103
time as i,103
time i know,103
to a high,103
to a month,103
to any other,103
to be approved,103
to be closer,103
to establish the,103
to face a,103
to help your,103
to his mother,103
to hold up,103
to it all,103
to join them,103
to kill you,103
to months in,103
to not let,103
to plan for,103
to proceed with,103
to refrain from,103
to speak on,103
to stare at,103
to that is,103
to the curb,103
to the hype,103
to the needs,103
to the size,103
to this year,103
to transform the,103
to work after,103
to your favorite,103
today this is,103
tries to get,103
turned out i,103
two days and,103
two decades ago,103
under state law,103
under the table,103
up and said,103
use for the,103
use them as,103
used to help,103
very impressed with,103
victory for the,103
violence in the,103
was asked about,103
was inducted into,103
was lucky to,103
was standing in,103
was the point,103
was the subject,103
was very nice,103
was when the,103
was written in,103
way i feel,103
we can give,103
we supposed to,103
we want our,103
weather has been,103
were happy to,103
were just a,103
were scheduled to,103
were working on,103
what ever happened,103
what has become,103
what it has,103
what made you,103
what makes them,103
what matters is,103
what she does,103
what they mean,103
what we've been,103
when he sees,103
when i called,103
when she heard,103
when the company,103
when you leave,103
where you get,103
while i do,103
who could have,103
who doesn't know,103
why why why,103
will always remember,103
will be donated,103
will be filled,103
will be replaced,103
will help to,103
winner in the,103
with a healthy,103
with it is,103
with the baby,103
with you you,103
word to describe,103
year to be,103
years have been,103
years he was,103
you are with,103
you be the,103
you can count,103
you can't afford,103
you can't win,103
you click on,103
you get me,103
you're in town,103
your hands and,103
a big hug,102
a college degree,102
a double and,102
a dozen years,102
a game with,102
a game-high points,102
a mess of,102
a movie or,102
a new record,102
a new version,102
a nice job,102
a score of,102
a seat in,102
a second i,102
a snapshot of,102
a staple of,102
a stop at,102
a summary of,102
a suspect in,102
a year at,102
able to reach,102
about minutes and,102
about whether or,102
absolutely nothing to,102
actually it was,102
add to this,102
after suffering a,102
after the event,102
all day to,102
all the fuss,102
all well and,102
all year round,102
alone in this,102
am i really,102
an order of,102
an rbi double,102
an year old,102
and anything else,102
and fell in,102
and he took,102
and her two,102
and his fellow,102
and his first,102
and i learned,102
and i sat,102
and i take,102
and in your,102
and member of,102
and she says,102
and take advantage,102
and they could,102
and they look,102
and three of,102
and we'll get,102
and will never,102
and will probably,102
and you feel,102
any chance you,102
any plans for,102
any suggestions on,102
anyone else having,102
anywhere from to,102
are an amazing,102
are becoming more,102
are good at,102
are in our,102
are necessary to,102
are tons of,102
as a top,102
as i will,102
as i wrote,102
as the game,102
as the original,102
at every level,102
at least she,102
at my place,102
at the opening,102
attacked by a,102
awesome to see,102
be an easy,102
be bothered to,102
be determined by,102
be in for,102
be stuck in,102
be with her,102
been exposed to,102
been the subject,102
before the race,102
behind my back,102
being a great,102
best of my,102
big difference between,102
big enough for,102
bill in the,102
board of governors,102
book i have,102
break it down,102
breakfast and lunch,102
but decided to,102
but for all,102
but have to,102
but it all,102
but that isn't,102
but without the,102
but you won't,102
by as many,102
by percent to,102
by their own,102
call to action,102
can all be,102
can i ask,102
can we have,102
can you guess,102
can't get out,102
car with a,102
chance to talk,102
christmas to you,102
close to his,102
cloudy with a,102
come across a,102
come to expect,102
comments about the,102
cook until the,102
cost duration seconds,102
decided to stop,102
decision on the,102
did i think,102
did not realize,102
didn't have an,102
disagree with the,102
do it it's,102
do know is,102
do my homework,102
do to be,102
do with her,102
do you follow,102
doing so well,102
don't tell anyone,102
done a good,102
done it before,102
down there and,102
during his tenure,102
education in the,102
embarked on a,102
employed by the,102
even as it,102
even know who,102
events at the,102
excited about my,102
expected to continue,102
fall for the,102
far removed from,102
felt a bit,102
few months i,102
figured out the,102
first time they,102
for adults for,102
for god to,102
for illegal immigrants,102
for my sister,102
for several reasons,102
for the camera,102
for the cost,102
for the heat,102
for the loss,102
for the students,102
force them to,102
forward to another,102
from one another,102
from the city's,102
from the real,102
from the two,102
from the uk,102
game in which,102
get it you,102
get to you,102
getting into a,102
getting on my,102
go to get,102
go with you,102
going to explode,102
good day at,102
got some new,102
guess what i'm,102
had to sit,102
happy birthday have,102
happy father's day,102
happy first day,102
happy leap day,102
hard to explain,102
has changed in,102
has written a,102
have a number,102
have argued that,102
have developed a,102
have died in,102
have it and,102
have no desire,102
have to pass,102
have to remind,102
haven't had any,102
he was hit,102
he would take,102
headed off to,102
help with a,102
highway traffic safety,102
him by the,102
him what he,102
his home state,102
his last name,102
his work with,102
honestly don't know,102
how hard i,102
i am living,102
i am running,102
i can run,102
i can't let,102
i could meet,102
i don't drink,102
i dont need,102
i get from,102
i had nothing,102
i joined the,102
i mean he,102
i suppose it's,102
i swear my,102
i want someone,102
i'm dying to,102
i'm years old,102
i've had some,102
if she didn't,102
if you lose,102
in a community,102
in a future,102
in a line,102
in a study,102
in a trade,102
in and that,102
in austin texas,102
in case anyone,102
in federal prison,102
in general the,102
in january when,102
in just about,102
in making the,102
in much of,102
in my lap,102
in our culture,102
in the immediate,102
in the men's,102
in the towel,102
in the university,102
in three weeks,102
influence on the,102
into a movie,102
is a solid,102
is already in,102
is amazing how,102
is crucial to,102
is done with,102
is inspired by,102
is merely a,102
is really important,102
is the fourth,102
is the funniest,102
is the official,102
it and that's,102
it before the,102
it in her,102
it just seemed,102
it too late,102
it was coming,102
it wasn't long,102
it's great for,102
it's not because,102
it's on my,102
just checked out,102
last year or,102
lawsuit filed by,102
leader of a,102
leadership of the,102
let me in,102
lets just say,102
life with the,102
like in a,102
like to ask,102
lines in the,102
listening to you,102
local and national,102
lol thank you,102
long time for,102
love her and,102
majority of my,102
makes me cry,102
many people will,102
me get to,102
me i'm going,102
me out on,102
million for a,102
moment when u,102
more ways than,102
more weeks of,102
morning it was,102
most important to,102
mostly in the,102
mp cost duration,102
much i hate,102
much more likely,102
my life at,102
my to do,102
myself for the,102
need to feel,102
never felt so,102
no idea if,102
no pick in,102
northern new jersey,102
not give a,102
not include the,102
not me i,102
not really i,102
not that he,102
not that you,102
now i had,102
number of things,102
of me for,102
of my all-time,102
of my tweets,102
of people at,102
of room to,102
of the 2nd,102
of the artist,102
of the fabric,102
of the wild,102
of the wine,102
of the workers,102
of thing that,102
of those nights,102
of trayvon martin,102
of work i,102
on board the,102
on from the,102
on the freeway,102
on the fun,102
on the public,102
on the work,102
on their hands,102
on this site,102
once i was,102
one look at,102
only so many,102
opens the door,102
or two but,102
out of order,102
out with us,102
peace and quiet,102
people like that,102
percent of our,102
person who can,102
piece of my,102
plans to take,102
possible that the,102
power and the,102
pretty easy to,102
prime example of,102
proud of u,102
provided to the,102
put it up,102
question do you,102
quite the opposite,102
really think that,102
relax and enjoy,102
revealed that the,102
right at home,102
right of way,102
round and round,102
run into a,102
said he knew,102
said i wasn't,102
said last year,102
said she said,102
said the plan,102
see if she,102
see in a,102
see u there,102
separate from the,102
share a year,102
she made it,102
she made the,102
she was about,102
she was only,102
sheet of paper,102
should be getting,102
should be here,102
so people can,102
sound of music,102
special to me,102
spent time with,102
state university in,102
suffice to say,102
talk show host,102
talked to a,102
talked to my,102
than a quarter,102
than me and,102
that and then,102
that hard to,102
that his client,102
that is only,102
that president obama,102
that sense of,102
that the court,102
that the state's,102
that was only,102
that's what my,102
the 10th anniversary,102
the airport to,102
the army corps,102
the backing of,102
the battle for,102
the best interests,102
the better the,102
the book for,102
the bridge and,102
the country will,102
the county executive,102
the day it's,102
the egg whites,102
the first black,102
the garlic and,102
the goal line,102
the gop nomination,102
the hell am,102
the house where,102
the huffington post,102
the journey of,102
the laundry room,102
the lord in,102
the management of,102
the master bedroom,102
the minute i,102
the mix and,102
the most challenging,102
the necessity of,102
the new house,102
the plan for,102
the players are,102
the possibilities of,102
the process to,102
the receiving end,102
the remnants of,102
the running for,102
the state said,102
the story as,102
the story behind,102
the students were,102
the teachers union,102
the text of,102
the valley of,102
the young woman,102
their kids to,102
there's only so,102
these kind of,102
they have become,102
they seemed to,102
thing going on,102
things i like,102
think about a,102
thinking about going,102
this i know,102
this means i,102
this time was,102
those kind of,102
those who work,102
three runs in,102
through the season,102
time in our,102
time no talk,102
time to clean,102
to a guy,102
to a school,102
to a young,102
to be wearing,102
to cook the,102
to fund a,102
to get real,102
to hand out,102
to have children,102
to his credit,102
to look to,102
to north carolina,102
to sleep for,102
to stay here,102
to strike a,102
to the basement,102
to the fans,102
to the father,102
to the issue,102
to the letter,102
to watch out,102
to wear them,102
to what it,102
today looking forward,102
today that i,102
today to get,102
told my mom,102
tony la russa,102
too i am,102
tours of the,102
tried to tell,102
try to play,102
two of her,102
under the current,102
until a few,102
up to people,102
very difficult for,102
walk along the,102
want this to,102
was added to,102
was from a,102
was married to,102
was the largest,102
watching the movie,102
way across the,102
we are starting,102
we do for,102
we find that,102
went off to,102
were not immediately,102
what a fantastic,102
what he would,102
what they really,102
when do we,102
when he asked,102
when i opened,102
when i really,102
when i'm done,102
when we don't,102
when will i,102
when you play,102
where i wanted,102
where i'm at,102
where was the,102
where you were,102
which did not,102
which i found,102
while on a,102
whipped cream and,102
who finished with,102
who had no,102
who is still,102
who represents the,102
who works with,102
who you want,102
why i can't,102
will appear in,102
will be built,102
will be needed,102
will be plenty,102
will be running,102
will it take,102
will see how,102
win tickets to,102
wish us luck,102
wishing i could,102
with a cold,102
with a pretty,102
with how the,102
with something that,102
with the potential,102
work from the,102
worked on a,102
worked with a,102
would like the,102
would tell you,102
wrath of the,102
write a song,102
written by the,102
wrote a letter,102
year of his,102
year was a,102
years it has,102
yes i said,102
you a happy,102
you could ever,102
you get all,102
you might even,102
you see is,102
you stop by,102
you want i,102
you're missing out,102
you're so sweet,102
your heart to,102
a cloud of,101
a dent in,101
a few pieces,101
a gathering of,101
a grand slam,101
a great run,101
a half a,101
a homeless man,101
a lot that,101
a man or,101
a must read,101
a night in,101
a perfect world,101
a plane to,101
a season of,101
a second to,101
a single one,101
a succession of,101
a thousand words,101
a young child,101
about the lack,101
about the process,101
accused of killing,101
actually i think,101
admit i was,101
again and the,101
all agree that,101
all have the,101
all members of,101
all the major,101
along the coast,101
along the road,101
also means that,101
an area where,101
an effect on,101
and asked her,101
and believe in,101
and could have,101
and enjoy your,101
and his band,101
and make up,101
and on wednesday,101
and the country,101
and the dog,101
and the international,101
and then again,101
and they're all,101
and wanting to,101
are not really,101
are so beautiful,101
are way too,101
areas in the,101
around the neighborhood,101
as a guide,101
as a source,101
as i used,101
as if it's,101
as if that,101
as it could,101
as the result,101
as they should,101
as we got,101
asking for help,101
at me now,101
at p_m tuesday,101
at progressive field,101
auditor frank russo,101
back next year,101
back then i,101
bad girls club,101
be a blessing,101
be at home,101
be but i,101
be familiar with,101
be fun and,101
be performing at,101
be posted on,101
be said to,101
becoming more and,101
before i start,101
begin with the,101
being the most,101
bit of everything,101
bless you and,101
brought into the,101
but don't be,101
but i suspect,101
but in all,101
but it's only,101
but my mom,101
but not everyone,101
but only one,101
but rather the,101
but the man,101
but there's something,101
but while the,101
by a lot,101
by our booth,101
can be traced,101
can take you,101
cant wait til,101
caught passes for,101
chairwoman of the,101
chief economist at,101
city has been,101
clean my room,101
contained in the,101
course i am,101
culture of the,101
deal of the,101
decided to write,101
deciding whether to,101
decision by the,101
didn't care about,101
dm you my,101
do and what,101
do great things,101
do it too,101
do not allow,101
do so with,101
do well to,101
doesn't care about,101
doesn't have an,101
don't believe the,101
door to door,101
down in my,101
dream of a,101
during the show,101
each other that,101
email to the,101
enough to hold,101
especially if the,101
even a few,101
even get me,101
even need to,101
every two weeks,101
examination of the,101
explanation for the,101
federal government has,101
few blocks away,101
find it on,101
first one is,101
folks in the,101
food and a,101
footage of the,101
for a break,101
for a player,101
for a treat,101
for information about,101
for it it,101
for making this,101
for me now,101
for me with,101
for several minutes,101
for stopping in,101
for that day,101
for the bill,101
for the church,101
for the many,101
for the organization,101
for us he,101
for your favorite,101
for your service,101
forgot to tell,101
from a family,101
from the road,101
fun to make,101
get some good,101
give way to,101
glad that you,101
go to waste,101
god does not,101
god is in,101
gone through the,101
good friend and,101
good in a,101
good thing is,101
gov scott walker,101
group of students,101
guess i'm not,101
had made it,101
hanging from the,101
hard to take,101
has a bit,101
has anything to,101
has grown to,101
has pleaded guilty,101
have a copy,101
have a winner,101
have as many,101
have been living,101
have something in,101
have the authority,101
he is working,101
he looks at,101
he spoke to,101
headed to a,101
heard a lot,101
help the team,101
his own way,101
how happy i,101
how long do,101
how to run,101
i am missing,101
i ask myself,101
i call you,101
i could handle,101
i did like,101
i didnt get,101
i failed to,101
i followed the,101
i guess its,101
i had found,101
i have you,101
i kept my,101
i know to,101
i love doing,101
i love going,101
i thought for,101
i usually have,101
i walk in,101
i was as,101
i will work,101
i wish people,101
i worked at,101
i would hate,101
i would if,101
i'll be home,101
i'll be out,101
i'll see if,101
i'm also a,101
i'm back on,101
i'm getting ready,101
i'm really glad,101
i'm rooting for,101
i'm so sad,101
i'm too lazy,101
i'm wearing a,101
i've been at,101
if anyone can,101
if they aren't,101
in a free,101
in a neighborhood,101
in a pot,101
in a quiet,101
in a tight,101
in a whole,101
in boston and,101
in central park,101
in des moines,101
in early april,101
in fear of,101
in february to,101
in january that,101
in may to,101
in mexico and,101
in on my,101
in prison if,101
in that same,101
in the museum,101
in the path,101
in the situation,101
in the truck,101
in the win,101
in this draft,101
industry in the,101
into the building,101
into the store,101
into the street,101
into the system,101
is a few,101
is a photo,101
is akin to,101
is for us,101
is new to,101
is no place,101
is quite the,101
is some of,101
is the book,101
is to show,101
is too good,101
is very different,101
isn't a bad,101
it before and,101
it before but,101
it expects to,101
it feel to,101
it is based,101
it is how,101
it looks good,101
it might just,101
it up again,101
it was truly,101
it's based on,101
it's for a,101
jack in the,101
just a day,101
just how many,101
just saw it,101
keep moving forward,101
kid in the,101
knew nothing about,101
know if u,101
know the one,101
let it get,101
life i don't,101
like he has,101
like watching a,101
like what the,101
loaf of bread,101
looked up to,101
looking for people,101
lost his job,101
lots of different,101
lots of pictures,101
love my mom,101
love when my,101
lunch in the,101
made of the,101
made the trip,101
make the case,101
making a big,101
many years to,101
mark on the,101
may in the,101
me all day,101
me as if,101
might be better,101
mommy and daddy,101
money to spend,101
money will be,101
more details about,101
morning with a,101
moving out of,101
much of our,101
my feet and,101
my mom had,101
my own little,101
national center for,101
need some more,101
need to hit,101
need to pick,101
neither of them,101
new year i,101
new york police,101
next to his,101
no question about,101
no worries i,101
not like you,101
not more than,101
not think that,101
now for some,101
now we need,101
of a handful,101
of a project,101
of an issue,101
of being on,101
of dollars and,101
of every day,101
of her favorite,101
of his books,101
of his contract,101
of seeing the,101
of support from,101
of the charges,101
of the fall,101
of the fans,101
of the jobs,101
of the opening,101
of the session,101
of the text,101
of their new,101
of these kids,101
